question_id,question,model_name,correct_answer,model_answer,judge_result,level
LCB_0229,"Who is Missing? You are given a sequence of M integers A = (A_1, A_2, \dots, A_M). Each element of A is an integer between 1 and N, inclusive, and all elements are distinct. List all integers between 1 and N that do n...",gpt-5-mini,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip().split() if not data: return it = iter(data) N = int(next(it)) M = int(next(it)) A = set() for _ in range(M): try: A.add(int(next(it))) except StopIteration: break missing = [str(i) for i in range(1, N+1) if i not in A] print(len(missing)) if missing: print("" "".join(missing)) if __name__ == ""__main__"": main()",1,easy
LCB_0229,"Who is Missing? You are given a sequence of M integers A = (A_1, A_2, \dots, A_M). Each element of A is an integer between 1 and N, inclusive, and all elements are distinct. List all integers between 1 and N that do n...",gpt-5.1,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip().split() if not data: return N = int(data[0]) M = int(data[1]) A = set(map(int, data[2:2+M])) missing = [str(i) for i in range(1, N+1) if i not in A] print(len(missing)) if missing: print("" "".join(missing)) if __name__ == ""__main__"": main()",1,easy
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",claude-haiku-4-5-20251001,,,0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",claude-sonnet-4-20250514,,"from collections import deque n = int(input()) people = [] initial_teams = [] for _ in range(n): a, b = map(int, input().split()) people.append(b) # strength initial_teams.append(a) # team # Calculate total strength total_strength = sum(people) # Check if it's possible to make all teams equal if total_strength % 3 != 0: print(-1) exit() target = total_strength // 3 # Function to calculate team strengths from team assignment def get_team_strengths(teams): strengths = [0, 0, 0] for i, team in e...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",claude-sonnet-4-6,,"def solve(): import sys data = sys.stdin.read().split() idx = 0 N = int(data[idx]); idx += 1 people = [] for _ in range(N): a = int(data[idx]); idx += 1 b = int(data[idx]); idx += 1 people.append((a, b)) total = sum(b for _, b in people) if total % 3 != 0: print(-1) return T = total // 3 dp = {(0, 0): 0} for a, b in people: new_dp = {} for (s1, s2), moves in dp.items(): for team in range(1, 4): cost = 0 if a == team else 1 if team == 1: ns1, ns2 = s1 + b, s2 if ns1 > T: continue elif team ==...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gemini-2.5-flash,,"import sys def solve(): N = int(sys.stdin.readline()) people = [] total_strength = 0 for _ in range(N): A_i, B_i = map(int, sys.stdin.readline().split()) people.append((A_i, B_i)) total_strength += B_i # If total_strength is not divisible by 3, it's impossible to make all teams have equal strength. if total_strength % 3 != 0: print(-1) return target_strength = total_strength // 3 # dp[s1][s2] stores the minimum number of moves to achieve # a sum of strength 's1' for Team 1 and 's2' for Team 2...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gemini-2.5-pro,,"# YOUR CODE HERE import sys def solve(): """""" Solves the Equal Team Strength problem using dynamic programming. """""" try: N_str = sys.stdin.readline() if not N_str: return N = int(N_str) people = [] total_strength = 0 for _ in range(N): line = sys.stdin.readline() if not line: break a, b = map(int, line.split()) people.append((a, b)) total_strength += b except (IOError, ValueError): # Gracefully handle empty or malformed input print(-1) return # A solution is possible only if the total strength...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gemini-3-flash-preview,,import sys # Expert Python programmer solution for the team strength problem. # This program uses dynamic programming to find the minimum number of people # who need to switch teams to make all three team strengths equal. # The core logic involves tracking reachable strength combinations of the first two teams. def solve(): # Read all input data from Standard Input (stdin) input_data = sys.stdin.read().split() if not input_data: return # N is the number of people. N is at most 100. N = int(in...,0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gpt-4.1-2025-04-14,,"# Read input import sys import itertools def main(): import sys input = sys.stdin.readline N = int(sys.stdin.readline()) A = [] B = [] for _ in range(N): a, b = map(int, sys.stdin.readline().split()) A.append(a) B.append(b) total_strength = sum(B) if total_strength % 3 != 0: print(-1) return target = total_strength // 3 # Group people by team team_members = {1: [], 2: [], 3: []} for i in range(N): team_members[A[i]].append((i, B[i])) # Current team strengths team_strength = {1: 0, 2: 0, 3: 0}...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gpt-5,,,0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gpt-5-mini,,"# YOUR CODE HERE import sys def main(): data = sys.stdin.read().strip().split() it = iter(data) N = int(next(it)) items = [] total = 0 for _ in range(N): a = int(next(it)) b = int(next(it)) items.append((a, b)) total += b if total % 3 != 0: print(-1) return T = total // 3 INF = 10**9 # dp[s1][s2] = minimal moves to make sum s1 for team1 and s2 for team2 dp = [[INF] * (T+1) for _ in range(T+1)] dp[0][0] = 0 for a, b in items: ndp = [[INF] * (T+1) for _ in range(T+1)] for s1 in range(T+1): row...",0,hard
LCB_0230,"3 Team Division There are N people divided into three teams. The people are numbered 1, 2, \ldots, N, and the teams are numbered 1, 2, 3. Currently, person i belongs to team A_i. Each person has a value called strengt...",gpt-5.1,,"# YOUR CODE HERE import sys def main(): input = sys.stdin.readline N = int(input()) A = [] B = [] for _ in range(N): a, b = map(int, input().split()) A.append(a) B.append(b) total = sum(B) if total % 3 != 0: print(-1) return T = total // 3 INF = 10**9 # dp[s1][s2] = min moves after processing current prefix dp = [[INF] * (T + 1) for _ in range(T + 1)] dp[0][0] = 0 prefix_sum = 0 for i in range(N): a = A[i] w = B[i] prefix_sum += w ndp = [[INF] * (T + 1) for _ in range(T + 1)] # iterate all po...",0,hard
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,claude-haiku-4-5-20251001,,"class Solution: def maximumLength(self, nums: List[int]) -> int: # dp[last_parity][sum_parity] = longest valid subsequence dp = [[0, 0], [0, 0]] for num in nums: curr_parity = num % 2 new_dp = [row[:] for row in dp] # Start new subsequence or extend existing ones for prev_parity in [0, 1]: for sum_parity in [0, 1]: if dp[prev_parity][sum_parity] > 0: new_sum_parity = (prev_parity + curr_parity) % 2 if new_sum_parity == sum_parity: new_dp[curr_parity][sum_parity] = max( new_dp[curr_parity][sum...",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,claude-sonnet-4-20250514,,"class Solution: def maximumLength(self, nums: List[int]) -> int: # Type 1: All elements have same parity even_count = sum(1 for x in nums if x % 2 == 0) odd_count = len(nums) - even_count same_parity_max = max(even_count, odd_count) # Type 2: Elements alternate in parity dp = [0, 0] # dp[0] for even, dp[1] for odd for num in nums: parity = num % 2 dp[parity] = max(dp[parity], dp[1 - parity] + 1) alternating_max = max(dp[0], dp[1]) return max(same_parity_max, alternating_max)",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,claude-sonnet-4-6,,"class Solution: def maximumLength(self, nums: List[int]) -> int: count_even = sum(1 for x in nums if x % 2 == 0) count_odd = len(nums) - count_even # Alternating even-odd case (all consecutive sums odd) dp = [0, 0] # dp[0] = longest ending with even, dp[1] = longest ending with odd for x in nums: p = x % 2 dp[p] = dp[1 - p] + 1 return max(count_even, count_odd, max(dp))",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gemini-2.5-flash,,"from typing import List class Solution: def maximumLength(self, nums: List[int]) -> int: n = len(nums) # As per constraints, n >= 2, so we don't need to handle n < 2 explicitly # for returning 0, as a valid subsequence must have length at least 2. # --- Case 1: sub[i] and sub[i+1] have the same parity sum (K=0) --- # This implies all elements in the subsequence must have the same parity. # We count odd and even numbers in the original array. count_odd = 0 count_even = 0 for num in nums: if nu...",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gemini-2.5-pro,,"from typing import List class Solution: def maximumLength(self, nums: List[int]) -> int: # We identify four possible patterns for the longest valid subsequence based on parity: # 1. All elements are even. # 2. All elements are odd. # 3. Alternating parities, starting with an even number. # 4. Alternating parities, starting with an odd number. # We can calculate the maximum length for each pattern in a single pass. # Length of the all-even subsequence is simply the total count of even numbers....",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gemini-3-flash-preview,,"class Solution: """""" You are given an integer array nums. A subsequence sub of nums with length x is called valid if: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (sub[x - 2] + sub[x - 1]) % 2. Let p_i = sub[i] % 2 be the parity of the i-th element of the subsequence. The condition becomes: (p_0 + p_1) % 2 == (p_1 + p_2) % 2 == (p_2 + p_3) % 2 == ... This implies: p_i + p_{i+1} ≡ p_{i+1} + p_{i+2} (mod 2) p_i ≡ p_{i+2} (mod 2) Thus, the sequence of parities must alternate between t...",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gpt-4.1-2025-04-14,,"class Solution: def maximumLength(self, nums: List[int]) -> int: # dp[0]: max length of valid subsequence ending with even number, last sum parity 0 # dp[1]: max length of valid subsequence ending with odd number, last sum parity 1 # dp[2]: max length of valid subsequence ending with even number, last sum parity 1 # dp[3]: max length of valid subsequence ending with odd number, last sum parity 0 # But actually, we only need two dp arrays for parity 0 and 1: # dp_even[parity]: max length of va...",0,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gpt-5,,"from typing import List class Solution: def maximumLength(self, nums: List[int]) -> int: cnt_even = 0 cnt_odd = 0 runs = 0 prev = None for x in nums: p = x & 1 if p == 0: cnt_even += 1 else: cnt_odd += 1 if prev is None or p != prev: runs += 1 prev = p return max(max(cnt_even, cnt_odd), runs)",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gpt-5-mini,,"from typing import List class Solution: def maximumLength(self, nums: List[int]) -> int: # count same-parity subsequence: all evens or all odds count_even = 0 count_odd = 0 for v in nums: if v & 1: count_odd += 1 else: count_even += 1 # compute longest alternating-parity subsequence (adjacent sums odd) dp_even = 0 # longest alternating subsequence ending with an even number dp_odd = 0 # longest alternating subsequence ending with an odd number for v in nums: if v & 1: # current is odd -> can...",1,medium
LCB_0231,find-the-maximum-length-of-valid-subsequence-i You are given an integer array nums. A subsequence sub of nums with length x is called valid if it satisfies: (sub[0] + sub[1]) % 2 == (sub[1] + sub[2]) % 2 == ... == (su...,gpt-5.1,,"from typing import List class Solution: def maximumLength(self, nums: List[int]) -> int: cnt_even = 0 cnt_odd = 0 # Count evens and odds for pattern where all adjacent sums have parity 0 # i.e., all numbers same parity. for x in nums: if x % 2 == 0: cnt_even += 1 else: cnt_odd += 1 all_same_parity = max(cnt_even, cnt_odd) # Longest subsequence with alternating parity (adjacent sums have parity 1). dp_even = 0 # longest alternating subsequence ending with even dp_odd = 0 # longest alternating...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",claude-haiku-4-5-20251001,,"from collections import defaultdict, deque def solve(): N, M = map(int, input().split()) # Build graph of relationships graph = defaultdict(list) # person -> [(other_person, dx, dy)] for _ in range(M): A, B, X, Y = map(int, input().split()) graph[A].append((B, X, Y)) graph[B].append((A, -X, -Y)) # Track positions positions = {} positions[1] = (0, 0) # BFS to find all reachable positions from person 1 queue = deque([1]) visited = {1} while queue: person = queue.popleft() curr_x, curr_y = posit...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",claude-sonnet-4-20250514,,"from collections import defaultdict, deque N, M = map(int, input().split()) # Build a graph of relative positions graph = defaultdict(list) for _ in range(M): a, b, x, y = map(int, input().split()) graph[a].append((b, x, y)) graph[b].append((a, -x, -y)) # BFS from person 1 positions = [None] * (N + 1) positions[1] = (0, 0) queue = deque([1]) while queue: current = queue.popleft() current_pos = positions[current] for neighbor, dx, dy in graph[current]: new_pos = (current_pos[0] + dx, current_p...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",claude-sonnet-4-6,,"import sys from collections import deque def solve(): input_data = sys.stdin.read().split() idx = 0 N = int(input_data[idx]); idx += 1 M = int(input_data[idx]); idx += 1 # adj[a] = list of (b, dx, dy) meaning b's coords = a's coords + (dx, dy) adj = [[] for _ in range(N + 1)] for _ in range(M): a = int(input_data[idx]); idx += 1 b = int(input_data[idx]); idx += 1 x = int(input_data[idx]); idx += 1 y = int(input_data[idx]); idx += 1 # b = a + (x, y) adj[a].append((b, x, y)) # a = b + (-x, -y)...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gemini-2.5-flash,,"import sys from collections import deque def solve(): N, M = map(int, sys.stdin.readline().split()) # Adjacency list: adj[u] stores list of (v, dx, dy) # where coord(v) = coord(u) + (dx, dy) adj = [[] for _ in range(N + 1)] for _ in range(M): A, B, X, Y = map(int, sys.stdin.readline().split()) # From A's perspective, B is X units away in +x, Y units away in +y # coord(B) = coord(A) + (X, Y) adj[A].append((B, X, Y)) # From B's perspective, A is -X units away in +x, -Y units away in +y # coord(...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gemini-2.5-pro,,"import sys from collections import deque def main(): """""" Solves the relative position problem by modeling it as a graph traversal. The people are nodes, and relative positions are edges with weights. Person 1 is at (0,0), so we determine the absolute coordinates of anyone in the same connected component as person 1 using a Breadth-First Search (BFS). Anyone not connected to person 1 has an undecidable position. """""" # Use sys.stdin.readline for faster I/O in competitive programming input = sys...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gemini-3-flash-preview,,"import sys from collections import deque # Expert Python Programmer's Solution # Problem: Determining coordinates of N people based on M relative distance relations. def solve(): # Using sys.stdin.read().split() is efficient for reading large amounts of space-separated integers in Python. # It reads all tokens into a list of strings, which we then iterate through. try: input_data = sys.stdin.read().split() except EOFError: return # If no input is given, we simply exit. if not input_data: retu...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gpt-4.1-2025-04-14,,"# YOUR CODE HERE import sys import threading from collections import deque, defaultdict def main(): import sys sys.setrecursionlimit(1 << 25) N, M = map(int, sys.stdin.readline().split()) edges = [[] for _ in range(N+1)] # 1-based for _ in range(M): A, B, X, Y = map(int, sys.stdin.readline().split()) edges[A].append((B, X, Y)) edges[B].append((A, -X, -Y)) # -1: not visited, else (x, y) pos = [None] * (N+1) pos[1] = (0, 0) # BFS from 1 queue = deque() queue.append(1) while queue: u = queue.pop...",0,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gpt-5,,"# YOUR CODE HERE import sys from collections import deque def main(): data = sys.stdin.read().strip().split() if not data: return it = iter(data) N = int(next(it)) M = int(next(it)) adj = [[] for _ in range(N + 1)] for _ in range(M): A = int(next(it)); B = int(next(it)) X = int(next(it)); Y = int(next(it)) adj[A].append((B, X, Y)) adj[B].append((A, -X, -Y)) posx = [None] * (N + 1) posy = [None] * (N + 1) # Anchor person 1 at origin posx[1] = 0 posy[1] = 0 dq = deque([1]) while dq: u = dq.popl...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gpt-5-mini,,"# YOUR CODE HERE import sys from collections import deque def main(): input = sys.stdin.readline N, M = map(int, input().split()) adj = [[] for _ in range(N+1)] for _ in range(M): a,b,x,y = map(int, input().split()) adj[a].append((b,x,y)) adj[b].append((a,-x,-y)) visited = [False]*(N+1) posx = [0]*(N+1) posy = [0]*(N+1) # Person 1 is at origin q = deque() visited[1] = True posx[1] = 0 posy[1] = 0 q.append(1) while q: u = q.popleft() ux = posx[u]; uy = posy[u] for v, dx, dy in adj[u]: if not v...",1,medium
LCB_0232,"Relative Position There are N people numbered 1 to N on a coordinate plane. Person 1 is at the origin. You are given M pieces of information in the following form: - From person A_i's perspective, person B_i is X_i un...",gpt-5.1,,"# YOUR CODE HERE import sys from collections import deque def main(): input = sys.stdin.readline N, M = map(int, input().split()) # adjacency list: for each a, store (b, dx, dy) meaning pos[b] = pos[a] + (dx, dy) adj = [[] for _ in range(N + 1)] for _ in range(M): A, B, X, Y = map(int, input().split()) adj[A].append((B, X, Y)) adj[B].append((A, -X, -Y)) # reverse relation # coordinates and visited coord_x = [0] * (N + 1) coord_y = [0] * (N + 1) visited = [False] * (N + 1) # Person 1 is at ori...",1,medium
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",claude-haiku-4-5-20251001,,"class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # dp[sum] = maximum product that achieves this alternating sum dp = {0: 1} # Base: empty subsequence for num in nums: new_dp = dict(dp) # Copy current states for current_sum, current_product in dp.items(): # Add num at even position (add to sum) new_sum_even = current_sum + num new_product_even = current_product * num if new_product_even <= limit: new_dp[new_sum_even] = max(new_dp.get(new_sum_even, 0), new_produ...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",claude-sonnet-4-20250514,,"class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # dp[(sum, parity)] = max product where: # - sum is the alternating sum # - parity is the length % 2 of the subsequence dp = {} for num in nums: new_dp = dp.copy() # Start a new subsequence with just this element if num <= limit: key = (num, 1) # sum = num, length = 1 (odd) new_dp[key] = max(new_dp.get(key, -1), num) # Extend existing subsequences for (curr_sum, parity), curr_product in dp.items(): new_product =...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",claude-sonnet-4-6,,"from typing import List class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: MAX_SUM = 1800 # 150 * 12 if k < -MAX_SUM or k > MAX_SUM: return -1 offset = MAX_SUM size = 2 * MAX_SUM + 1 # dp[alt_sum_idx][parity] = max product <= limit for non-empty subsequences # -1 = not achievable dp = [[-1] * 2 for _ in range(size)] for num in nums: new_dp = [row[:] for row in dp] # Start new single-element subsequence [num] n_idx = offset + num if num <= limit and new_dp[n_idx]...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gemini-2.5-flash,,"from typing import List class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # Define the maximum possible absolute alternating sum. # Max length of nums is 150. Max value of nums[i] is 12. # Max sum for a subsequence: 150 * 12 = 1800. Min sum: -150 * 12 = -1800. MAX_ABS_SUM = 150 * 12 # Offset to map potentially negative sums to non-negative array indices. OFFSET = MAX_ABS_SUM # The maximum index for the sum_offset in our DP table. # Sums range from -MAX_ABS_SUM...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gemini-2.5-pro,,"from typing import List class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: """""" Finds the maximum product of a non-empty subsequence of nums that has an alternating sum of k and a product not exceeding limit. """""" n = len(nums) # dp[j] is a dictionary mapping an alternating sum `s` to the maximum product `p` # for a subsequence of length `j` that achieves that sum. # Format: dp[j] = {s: p} dp = [{} for _ in range(n + 1)] # Base case: an empty subsequence has lengt...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gemini-3-flash-preview,,"from typing import List class Solution: """""" Expert Python programmer's solution to find a non-empty subsequence with a given alternating sum k and maximum product <= limit. The strategy uses dynamic programming with bitsets to represent possible products for each state defined by (current alternating sum, parity of the next element). """""" def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # The maximum possible alternating sum with nums[i] <= 12 and n <= 150 # is actually much l...",1,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gpt-4.1-2025-04-14,,"class Solution: def maxProduct(self, nums: list, k: int, limit: int) -> int: from collections import defaultdict n = len(nums) # dp[pos][alt_sum][prod] = True # But to save space, we use a dict: (alt_sum, prod) -> True dp = [defaultdict(set) for _ in range(n+1)] # dp[i]: all (alt_sum, prod) pairs for subsequences ending at i res = -1 for i in range(n): new_dp = defaultdict(set) # Start a new subsequence at i alt_sum = nums[i] prod = nums[i] if prod <= limit: new_dp[(alt_sum, prod)].add(1) # l...",0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gpt-5,,,0,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gpt-5-mini,,"from typing import List from collections import defaultdict class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # maximum possible alternating sum magnitude max_sum = sum(nums) if abs(k) > max_sum: return -1 dp = defaultdict(set) # (parity, sum) -> set of achievable products (non-empty subsequences) # parity = length % 2 after building subsequence (i.e., parity of length) for num in nums: new_dp = defaultdict(set) # copy existing states for key, sset in dp.items(...",1,hard
LCB_0233,"maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k You are given an integer array nums and two integers, k and limit. Your task is to find a non-empty subsequence of nums that: Has an alternating sum e...",gpt-5.1,,"from typing import List class Solution: def maxProduct(self, nums: List[int], k: int, limit: int) -> int: # dp: (alternating_sum, length_parity) -> max product <= limit # length_parity = length % 2 of the subsequence dp = {} # type: dict[tuple[int, int], int] for x in nums: newdp = dict(dp) # Start a new subsequence with just x if x <= limit: key = (x, 1) # sum = x, length = 1 -> parity = 1 if newdp.get(key, 0) < x: newdp[key] = x # Extend existing subsequences for (s, p), prod in dp.items():...",0,hard
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",claude-haiku-4-5-20251001,,"class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) # Sort capacity in descending order to greedily pick largest boxes first capacity.sort(reverse=True) total_capacity = 0 boxes_needed = 0 for cap in capacity: total_capacity += cap boxes_needed += 1 # If we have enough capacity, return the number of boxes if total_capacity >= total_apples: return boxes_needed return boxes_needed",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",claude-sonnet-4-20250514,,"class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total_apples = sum(apple) capacity.sort(reverse=True) used_capacity = 0 for i, cap in enumerate(capacity): used_capacity += cap if used_capacity >= total_apples: return i + 1 # This should never happen given the problem constraints return len(capacity)",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",claude-sonnet-4-6,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: total = sum(apple) capacity.sort(reverse=True) boxes = 0 current = 0 for cap in capacity: current += cap boxes += 1 if current >= total: return boxes return boxes",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gemini-2.5-flash,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: # Calculate the total number of apples. total_apples = sum(apple) # Sort the capacities in descending order. # This ensures that we pick the largest capacity boxes first, # which is a greedy strategy to minimize the number of boxes. capacity.sort(reverse=True) current_capacity_sum = 0 boxes_count = 0 # Iterate through the sorted capacities, adding them one by one # until the cumulativ...",1,easy
LCB_0234,"apple-redistribution-into-boxes You are given an array apple of size n and an array capacity of size m. There are n packs where the i^th pack contains apple[i] apples. There are m boxes as well, and the i^th box has a...",gemini-2.5-pro,,"from typing import List class Solution: def minimumBoxes(self, apple: List[int], capacity: List[int]) -> int: """""" Calculates the minimum number of boxes to store all apples. """""" # Step 1: Calculate the total number of apples that need to be stored. # Since apples from the same pack can be distributed, we only need the sum. total_apples = sum(apple) # Step 2: To use the minimum number of boxes, we should greedily # select the boxes with the largest capacity first. # Sort the box capacities in...",1,easy
